,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.614 [0.604 - 0.625],0.583 [0.578 - 0.588],0.583 [0.566 - 0.601],0.583 [0.578 - 0.588],0.095 [0.091 - 0.099],0.166 [0.149 - 0.184],0.164 [0.157 - 0.170]
Demographic,0.605 [0.594 - 0.616],0.578 [0.574 - 0.583],0.579 [0.560 - 0.597],0.578 [0.574 - 0.583],0.094 [0.089 - 0.098],0.157 [0.138 - 0.176],0.161 [0.154 - 0.168]
Protein+Demographic,0.624 [0.614 - 0.635],0.593 [0.588 - 0.597],0.593 [0.575 - 0.611],0.593 [0.588 - 0.597],0.099 [0.094 - 0.103],0.186 [0.167 - 0.204],0.169 [0.161 - 0.176]
