,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.611 [0.594 - 0.629],0.565 [0.561 - 0.570],0.567 [0.537 - 0.595],0.565 [0.560 - 0.570],0.036 [0.033 - 0.038],0.132 [0.102 - 0.160],0.067 [0.062 - 0.072]
Demographic,0.575 [0.559 - 0.591],0.558 [0.553 - 0.563],0.559 [0.529 - 0.588],0.558 [0.553 - 0.563],0.035 [0.032 - 0.037],0.117 [0.086 - 0.146],0.065 [0.060 - 0.070]
Protein+Demographic,0.622 [0.604 - 0.639],0.579 [0.574 - 0.583],0.580 [0.551 - 0.609],0.579 [0.574 - 0.583],0.038 [0.035 - 0.040],0.159 [0.129 - 0.188],0.071 [0.066 - 0.075]
