,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.809 [0.782 - 0.835],0.734 [0.730 - 0.738],0.735 [0.682 - 0.786],0.734 [0.730 - 0.738],0.014 [0.012 - 0.016],0.470 [0.415 - 0.521],0.027 [0.023 - 0.031]
Demographic,0.808 [0.784 - 0.833],0.732 [0.728 - 0.736],0.731 [0.677 - 0.790],0.732 [0.728 - 0.736],0.013 [0.012 - 0.016],0.463 [0.409 - 0.521],0.026 [0.023 - 0.031]
Protein+Demographic,0.839 [0.817 - 0.862],0.769 [0.765 - 0.772],0.770 [0.718 - 0.820],0.769 [0.765 - 0.772],0.016 [0.014 - 0.019],0.538 [0.486 - 0.589],0.032 [0.028 - 0.037]
