,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.687 [0.677 - 0.699],0.640 [0.636 - 0.645],0.639 [0.618 - 0.661],0.640 [0.636 - 0.645],0.069 [0.066 - 0.073],0.280 [0.257 - 0.301],0.125 [0.119 - 0.132]
Demographic,0.663 [0.651 - 0.674],0.618 [0.613 - 0.622],0.618 [0.597 - 0.639],0.618 [0.613 - 0.622],0.064 [0.060 - 0.067],0.236 [0.215 - 0.257],0.115 [0.109 - 0.121]
Protein+Demographic,0.694 [0.683 - 0.705],0.642 [0.637 - 0.646],0.641 [0.621 - 0.664],0.642 [0.637 - 0.646],0.070 [0.066 - 0.074],0.283 [0.262 - 0.305],0.126 [0.120 - 0.133]
