,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.855 [0.813 - 0.891],0.773 [0.769 - 0.777],0.786 [0.706 - 0.857],0.773 [0.769 - 0.777],0.008 [0.006 - 0.009],0.560 [0.479 - 0.633],0.015 [0.012 - 0.018]
Demographic,0.723 [0.676 - 0.760],0.675 [0.671 - 0.679],0.676 [0.579 - 0.763],0.675 [0.671 - 0.679],0.005 [0.003 - 0.006],0.350 [0.253 - 0.438],0.009 [0.007 - 0.011]
Protein+Demographic,0.866 [0.828 - 0.900],0.774 [0.771 - 0.778],0.776 [0.694 - 0.852],0.774 [0.771 - 0.778],0.007 [0.006 - 0.009],0.551 [0.469 - 0.626],0.015 [0.012 - 0.018]
