,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.796 [0.770 - 0.819],0.725 [0.720 - 0.729],0.725 [0.679 - 0.772],0.725 [0.720 - 0.729],0.025 [0.023 - 0.028],0.450 [0.403 - 0.496],0.049 [0.044 - 0.055]
Demographic,0.718 [0.693 - 0.744],0.662 [0.658 - 0.667],0.663 [0.617 - 0.710],0.662 [0.658 - 0.667],0.019 [0.017 - 0.021],0.325 [0.279 - 0.373],0.037 [0.033 - 0.041]
Protein+Demographic,0.796 [0.770 - 0.821],0.735 [0.731 - 0.740],0.732 [0.685 - 0.778],0.735 [0.731 - 0.740],0.027 [0.024 - 0.030],0.468 [0.420 - 0.512],0.052 [0.046 - 0.058]
