,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.605 [0.573 - 0.638],0.587 [0.583 - 0.591],0.587 [0.528 - 0.644],0.587 [0.583 - 0.591],0.009 [0.007 - 0.010],0.173 [0.116 - 0.231],0.017 [0.015 - 0.020]
Demographic,0.499 [0.467 - 0.531],0.514 [0.509 - 0.519],0.512 [0.459 - 0.574],0.514 [0.509 - 0.519],0.006 [0.005 - 0.008],0.026 [-0.026 - 0.087],0.013 [0.011 - 0.015]
Protein+Demographic,0.614 [0.582 - 0.645],0.583 [0.579 - 0.588],0.581 [0.524 - 0.638],0.583 [0.579 - 0.588],0.009 [0.007 - 0.010],0.164 [0.109 - 0.220],0.017 [0.014 - 0.019]
