,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.624 [0.579 - 0.667],0.600 [0.595 - 0.604],0.598 [0.517 - 0.690],0.600 [0.595 - 0.604],0.004 [0.003 - 0.005],0.198 [0.117 - 0.291],0.008 [0.006 - 0.010]
Demographic,0.672 [0.623 - 0.718],0.629 [0.624 - 0.633],0.629 [0.542 - 0.712],0.629 [0.624 - 0.633],0.005 [0.004 - 0.006],0.258 [0.169 - 0.341],0.009 [0.007 - 0.011]
Protein+Demographic,0.635 [0.588 - 0.681],0.611 [0.607 - 0.615],0.615 [0.536 - 0.697],0.611 [0.607 - 0.615],0.004 [0.003 - 0.005],0.226 [0.146 - 0.307],0.009 [0.007 - 0.010]
