,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.611 [0.592 - 0.630],0.585 [0.581 - 0.589],0.586 [0.551 - 0.620],0.585 [0.581 - 0.589],0.022 [0.021 - 0.024],0.171 [0.135 - 0.205],0.043 [0.040 - 0.047]
Demographic,0.583 [0.564 - 0.600],0.553 [0.549 - 0.558],0.554 [0.523 - 0.586],0.553 [0.549 - 0.558],0.020 [0.018 - 0.022],0.108 [0.076 - 0.140],0.038 [0.035 - 0.042]
Protein+Demographic,0.618 [0.599 - 0.637],0.592 [0.588 - 0.597],0.592 [0.559 - 0.625],0.592 [0.588 - 0.597],0.023 [0.021 - 0.025],0.185 [0.151 - 0.218],0.044 [0.041 - 0.048]
