,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.880 [0.871 - 0.889],0.794 [0.790 - 0.798],0.793 [0.772 - 0.816],0.794 [0.790 - 0.798],0.115 [0.109 - 0.122],0.587 [0.565 - 0.610],0.202 [0.192 - 0.212]
Demographic,0.813 [0.802 - 0.823],0.734 [0.730 - 0.739],0.735 [0.709 - 0.759],0.734 [0.730 - 0.739],0.086 [0.081 - 0.091],0.469 [0.442 - 0.494],0.154 [0.145 - 0.162]
Protein+Demographic,0.885 [0.876 - 0.893],0.802 [0.798 - 0.806],0.802 [0.780 - 0.823],0.801 [0.798 - 0.806],0.120 [0.114 - 0.127],0.603 [0.581 - 0.626],0.209 [0.200 - 0.220]
