,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.596 [0.572 - 0.621],0.566 [0.561 - 0.570],0.565 [0.523 - 0.609],0.566 [0.562 - 0.570],0.013 [0.012 - 0.015],0.131 [0.090 - 0.173],0.025 [0.023 - 0.028]
Demographic,0.579 [0.554 - 0.603],0.554 [0.549 - 0.558],0.553 [0.511 - 0.598],0.554 [0.549 - 0.558],0.012 [0.011 - 0.014],0.107 [0.065 - 0.152],0.024 [0.022 - 0.027]
Protein+Demographic,0.594 [0.570 - 0.619],0.569 [0.565 - 0.574],0.566 [0.524 - 0.613],0.569 [0.565 - 0.574],0.013 [0.012 - 0.015],0.136 [0.094 - 0.183],0.026 [0.023 - 0.029]
