,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.545 [0.490 - 0.603],0.529 [0.524 - 0.533],0.529 [0.436 - 0.617],0.529 [0.524 - 0.533],0.002 [0.002 - 0.003],0.058 [-0.039 - 0.146],0.005 [0.004 - 0.006]
Demographic,0.601 [0.548 - 0.659],0.565 [0.560 - 0.569],0.564 [0.472 - 0.667],0.565 [0.560 - 0.569],0.003 [0.002 - 0.003],0.129 [0.036 - 0.233],0.005 [0.004 - 0.007]
Protein+Demographic,0.560 [0.500 - 0.616],0.543 [0.538 - 0.547],0.537 [0.437 - 0.635],0.543 [0.538 - 0.547],0.002 [0.002 - 0.003],0.080 [-0.020 - 0.177],0.005 [0.004 - 0.006]
