,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.865 [0.840 - 0.887],0.790 [0.786 - 0.795],0.788 [0.721 - 0.857],0.790 [0.786 - 0.795],0.017 [0.014 - 0.021],0.578 [0.510 - 0.647],0.034 [0.028 - 0.041]
Demographic,0.839 [0.819 - 0.859],0.763 [0.758 - 0.768],0.766 [0.696 - 0.836],0.763 [0.758 - 0.768],0.015 [0.012 - 0.018],0.530 [0.457 - 0.600],0.029 [0.024 - 0.035]
Protein+Demographic,0.876 [0.853 - 0.894],0.797 [0.792 - 0.801],0.795 [0.727 - 0.864],0.797 [0.792 - 0.801],0.018 [0.015 - 0.022],0.592 [0.526 - 0.658],0.035 [0.029 - 0.042]
