,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.520 [0.480 - 0.563],0.513 [0.508 - 0.518],0.515 [0.444 - 0.591],0.513 [0.508 - 0.518],0.004 [0.004 - 0.005],0.028 [-0.042 - 0.106],0.009 [0.007 - 0.011]
Demographic,0.609 [0.568 - 0.652],0.587 [0.582 - 0.592],0.588 [0.510 - 0.662],0.587 [0.582 - 0.592],0.006 [0.005 - 0.007],0.175 [0.097 - 0.249],0.012 [0.010 - 0.014]
Protein+Demographic,0.538 [0.498 - 0.581],0.526 [0.521 - 0.531],0.521 [0.446 - 0.594],0.526 [0.521 - 0.531],0.005 [0.004 - 0.006],0.046 [-0.031 - 0.121],0.009 [0.007 - 0.011]
