,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.552 [0.518 - 0.588],0.523 [0.519 - 0.528],0.524 [0.464 - 0.590],0.523 [0.519 - 0.528],0.005 [0.004 - 0.006],0.048 [-0.012 - 0.115],0.010 [0.008 - 0.011]
Demographic,0.493 [0.453 - 0.529],0.496 [0.491 - 0.500],0.498 [0.433 - 0.559],0.496 [0.491 - 0.500],0.004 [0.004 - 0.005],-0.006 [-0.072 - 0.054],0.009 [0.007 - 0.010]
Protein+Demographic,0.555 [0.519 - 0.591],0.523 [0.519 - 0.527],0.526 [0.459 - 0.593],0.523 [0.519 - 0.527],0.005 [0.004 - 0.006],0.049 [-0.018 - 0.116],0.010 [0.008 - 0.011]
