,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.644 [0.629 - 0.659],0.612 [0.608 - 0.616],0.612 [0.586 - 0.638],0.612 [0.608 - 0.616],0.040 [0.037 - 0.043],0.225 [0.197 - 0.252],0.075 [0.070 - 0.080]
Demographic,0.631 [0.616 - 0.648],0.593 [0.588 - 0.597],0.592 [0.566 - 0.621],0.593 [0.588 - 0.598],0.037 [0.034 - 0.039],0.185 [0.159 - 0.213],0.069 [0.064 - 0.074]
Protein+Demographic,0.649 [0.633 - 0.664],0.609 [0.605 - 0.614],0.609 [0.580 - 0.636],0.609 [0.605 - 0.614],0.039 [0.036 - 0.042],0.218 [0.190 - 0.246],0.074 [0.068 - 0.079]
