,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.657 [0.632 - 0.684],0.609 [0.605 - 0.613],0.608 [0.565 - 0.655],0.609 [0.605 - 0.613],0.013 [0.012 - 0.015],0.217 [0.174 - 0.266],0.025 [0.023 - 0.029]
Demographic,0.650 [0.625 - 0.676],0.599 [0.595 - 0.603],0.597 [0.554 - 0.645],0.599 [0.595 - 0.603],0.012 [0.011 - 0.014],0.196 [0.152 - 0.242],0.024 [0.022 - 0.027]
Protein+Demographic,0.681 [0.657 - 0.705],0.628 [0.624 - 0.632],0.629 [0.587 - 0.676],0.628 [0.624 - 0.632],0.014 [0.013 - 0.016],0.256 [0.215 - 0.305],0.028 [0.025 - 0.031]
