,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.723 [0.691 - 0.754],0.665 [0.661 - 0.669],0.663 [0.600 - 0.728],0.665 [0.661 - 0.669],0.008 [0.007 - 0.010],0.328 [0.266 - 0.394],0.017 [0.014 - 0.019]
Demographic,0.670 [0.629 - 0.704],0.640 [0.636 - 0.644],0.639 [0.572 - 0.701],0.640 [0.636 - 0.644],0.008 [0.006 - 0.009],0.280 [0.211 - 0.343],0.015 [0.013 - 0.017]
Protein+Demographic,0.738 [0.706 - 0.768],0.678 [0.674 - 0.682],0.677 [0.614 - 0.740],0.678 [0.674 - 0.682],0.009 [0.008 - 0.010],0.356 [0.293 - 0.418],0.018 [0.015 - 0.020]
