,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.658 [0.650 - 0.667],0.613 [0.609 - 0.618],0.613 [0.598 - 0.628],0.613 [0.609 - 0.618],0.160 [0.154 - 0.166],0.226 [0.210 - 0.242],0.254 [0.246 - 0.261]
Demographic,0.632 [0.624 - 0.641],0.596 [0.592 - 0.601],0.596 [0.582 - 0.610],0.596 [0.591 - 0.601],0.151 [0.145 - 0.156],0.192 [0.177 - 0.207],0.240 [0.233 - 0.248]
Protein+Demographic,0.668 [0.659 - 0.677],0.619 [0.614 - 0.624],0.619 [0.606 - 0.633],0.619 [0.614 - 0.624],0.163 [0.158 - 0.170],0.238 [0.223 - 0.253],0.259 [0.251 - 0.267]
