,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.744 - 0.789],0.704 [0.700 - 0.708],0.706 [0.662 - 0.746],0.704 [0.700 - 0.708],0.023 [0.021 - 0.026],0.410 [0.365 - 0.451],0.045 [0.040 - 0.050]
Demographic,0.751 [0.728 - 0.772],0.704 [0.700 - 0.708],0.705 [0.666 - 0.744],0.704 [0.699 - 0.708],0.023 [0.021 - 0.026],0.409 [0.370 - 0.448],0.045 [0.041 - 0.049]
Protein+Demographic,0.784 [0.763 - 0.805],0.721 [0.718 - 0.726],0.722 [0.677 - 0.762],0.721 [0.718 - 0.726],0.025 [0.023 - 0.028],0.443 [0.398 - 0.484],0.049 [0.044 - 0.054]
