,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.628 [0.575 - 0.680],0.588 [0.583 - 0.593],0.591 [0.496 - 0.687],0.588 [0.583 - 0.593],0.004 [0.003 - 0.005],0.179 [0.085 - 0.274],0.009 [0.007 - 0.011]
Demographic,0.666 [0.611 - 0.715],0.653 [0.648 - 0.658],0.653 [0.561 - 0.740],0.653 [0.648 - 0.658],0.006 [0.005 - 0.007],0.307 [0.214 - 0.393],0.011 [0.009 - 0.014]
Protein+Demographic,0.636 [0.586 - 0.687],0.600 [0.595 - 0.605],0.598 [0.505 - 0.687],0.600 [0.595 - 0.605],0.005 [0.004 - 0.006],0.197 [0.107 - 0.286],0.009 [0.007 - 0.011]
