,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.729 [0.706 - 0.752],0.670 [0.664 - 0.676],0.671 [0.631 - 0.707],0.670 [0.664 - 0.676],0.044 [0.040 - 0.049],0.341 [0.300 - 0.378],0.083 [0.075 - 0.091]
Demographic,0.635 [0.610 - 0.660],0.609 [0.603 - 0.615],0.609 [0.569 - 0.649],0.609 [0.603 - 0.615],0.034 [0.031 - 0.038],0.218 [0.177 - 0.258],0.065 [0.059 - 0.071]
Protein+Demographic,0.730 [0.707 - 0.752],0.663 [0.658 - 0.669],0.665 [0.628 - 0.703],0.663 [0.658 - 0.669],0.043 [0.039 - 0.047],0.329 [0.290 - 0.366],0.081 [0.074 - 0.089]
