,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.878 [0.840 - 0.911],0.796 [0.793 - 0.801],0.795 [0.719 - 0.859],0.797 [0.793 - 0.801],0.012 [0.010 - 0.015],0.592 [0.515 - 0.657],0.024 [0.019 - 0.029]
Demographic,0.623 [0.577 - 0.668],0.595 [0.591 - 0.600],0.598 [0.508 - 0.680],0.595 [0.591 - 0.600],0.005 [0.004 - 0.006],0.193 [0.103 - 0.274],0.009 [0.007 - 0.011]
Protein+Demographic,0.877 [0.838 - 0.908],0.797 [0.793 - 0.801],0.802 [0.727 - 0.864],0.797 [0.793 - 0.801],0.012 [0.010 - 0.015],0.600 [0.523 - 0.662],0.024 [0.019 - 0.029]
