,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.840 [0.832 - 0.848],0.765 [0.761 - 0.769],0.765 [0.751 - 0.780],0.765 [0.761 - 0.769],0.201 [0.194 - 0.208],0.530 [0.516 - 0.545],0.319 [0.309 - 0.327]
Demographic,0.851 [0.844 - 0.858],0.771 [0.767 - 0.775],0.772 [0.758 - 0.785],0.771 [0.767 - 0.775],0.207 [0.200 - 0.214],0.543 [0.528 - 0.557],0.326 [0.317 - 0.335]
Protein+Demographic,0.874 [0.867 - 0.880],0.795 [0.792 - 0.799],0.796 [0.783 - 0.808],0.795 [0.792 - 0.799],0.231 [0.223 - 0.239],0.591 [0.577 - 0.605],0.358 [0.348 - 0.368]
