,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.676 [0.667 - 0.686],0.626 [0.621 - 0.630],0.625 [0.609 - 0.642],0.626 [0.621 - 0.630],0.104 [0.099 - 0.108],0.251 [0.234 - 0.269],0.178 [0.171 - 0.184]
Demographic,0.649 [0.640 - 0.659],0.614 [0.610 - 0.618],0.614 [0.596 - 0.631],0.614 [0.610 - 0.619],0.099 [0.095 - 0.103],0.228 [0.210 - 0.246],0.171 [0.164 - 0.177]
Protein+Demographic,0.686 [0.676 - 0.695],0.633 [0.629 - 0.637],0.633 [0.616 - 0.649],0.633 [0.629 - 0.637],0.106 [0.102 - 0.110],0.266 [0.248 - 0.282],0.182 [0.175 - 0.188]
