,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.676 [0.635 - 0.713],0.647 [0.642 - 0.651],0.645 [0.578 - 0.714],0.647 [0.642 - 0.651],0.008 [0.007 - 0.010],0.292 [0.225 - 0.362],0.017 [0.014 - 0.020]
Demographic,0.587 [0.547 - 0.628],0.583 [0.578 - 0.588],0.583 [0.506 - 0.653],0.583 [0.578 - 0.588],0.006 [0.005 - 0.008],0.165 [0.088 - 0.237],0.013 [0.010 - 0.015]
Protein+Demographic,0.670 [0.630 - 0.709],0.629 [0.624 - 0.633],0.634 [0.566 - 0.701],0.629 [0.624 - 0.633],0.008 [0.007 - 0.009],0.263 [0.194 - 0.329],0.016 [0.013 - 0.018]
