,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.684 [0.628 - 0.740],0.642 [0.637 - 0.646],0.637 [0.547 - 0.733],0.642 [0.637 - 0.646],0.004 [0.003 - 0.005],0.279 [0.188 - 0.374],0.008 [0.006 - 0.009]
Demographic,0.635 [0.577 - 0.687],0.586 [0.582 - 0.591],0.590 [0.495 - 0.686],0.586 [0.582 - 0.591],0.003 [0.002 - 0.004],0.176 [0.080 - 0.273],0.006 [0.005 - 0.008]
Protein+Demographic,0.689 [0.630 - 0.746],0.657 [0.652 - 0.661],0.658 [0.561 - 0.752],0.657 [0.652 - 0.661],0.004 [0.003 - 0.005],0.314 [0.219 - 0.411],0.008 [0.006 - 0.010]
