,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.667 [0.622 - 0.708],0.634 [0.630 - 0.639],0.637 [0.563 - 0.704],0.634 [0.630 - 0.639],0.006 [0.005 - 0.007],0.271 [0.196 - 0.338],0.012 [0.010 - 0.015]
Demographic,0.621 [0.577 - 0.663],0.599 [0.595 - 0.604],0.599 [0.520 - 0.675],0.599 [0.595 - 0.604],0.005 [0.004 - 0.006],0.198 [0.118 - 0.275],0.011 [0.009 - 0.013]
Protein+Demographic,0.673 [0.627 - 0.712],0.632 [0.628 - 0.637],0.636 [0.566 - 0.706],0.633 [0.628 - 0.637],0.006 [0.005 - 0.007],0.269 [0.199 - 0.340],0.012 [0.010 - 0.015]
