,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.716 [0.692 - 0.739],0.662 [0.658 - 0.666],0.664 [0.618 - 0.710],0.662 [0.658 - 0.666],0.016 [0.014 - 0.018],0.327 [0.280 - 0.372],0.031 [0.027 - 0.034]
Demographic,0.695 [0.672 - 0.717],0.648 [0.644 - 0.652],0.649 [0.608 - 0.690],0.648 [0.644 - 0.652],0.015 [0.013 - 0.016],0.297 [0.256 - 0.338],0.029 [0.026 - 0.032]
Protein+Demographic,0.724 [0.702 - 0.748],0.667 [0.664 - 0.672],0.668 [0.626 - 0.714],0.667 [0.664 - 0.671],0.016 [0.014 - 0.018],0.335 [0.292 - 0.382],0.031 [0.028 - 0.035]
