,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.796 [0.750 - 0.837],0.724 [0.720 - 0.728],0.724 [0.648 - 0.796],0.724 [0.720 - 0.728],0.010 [0.008 - 0.012],0.448 [0.372 - 0.521],0.020 [0.017 - 0.024]
Demographic,0.564 [0.513 - 0.615],0.555 [0.550 - 0.560],0.551 [0.468 - 0.631],0.555 [0.550 - 0.560],0.005 [0.004 - 0.006],0.106 [0.021 - 0.186],0.010 [0.008 - 0.012]
Protein+Demographic,0.794 [0.747 - 0.835],0.715 [0.710 - 0.719],0.710 [0.631 - 0.787],0.715 [0.710 - 0.719],0.010 [0.008 - 0.012],0.425 [0.346 - 0.504],0.019 [0.016 - 0.023]
