,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.712 - 0.729],0.668 [0.664 - 0.672],0.667 [0.653 - 0.682],0.668 [0.664 - 0.672],0.135 [0.130 - 0.140],0.335 [0.319 - 0.350],0.225 [0.218 - 0.232]
Demographic,0.689 [0.680 - 0.698],0.643 [0.639 - 0.647],0.643 [0.628 - 0.659],0.643 [0.639 - 0.647],0.123 [0.119 - 0.128],0.287 [0.271 - 0.302],0.207 [0.200 - 0.214]
Protein+Demographic,0.726 [0.718 - 0.734],0.674 [0.670 - 0.678],0.673 [0.658 - 0.688],0.674 [0.669 - 0.678],0.138 [0.134 - 0.143],0.347 [0.331 - 0.361],0.230 [0.222 - 0.237]
