,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.800 [0.785 - 0.815],0.724 [0.720 - 0.728],0.724 [0.695 - 0.752],0.724 [0.720 - 0.728],0.051 [0.047 - 0.054],0.448 [0.418 - 0.475],0.095 [0.088 - 0.101]
Demographic,0.790 [0.775 - 0.804],0.717 [0.713 - 0.721],0.718 [0.687 - 0.747],0.717 [0.713 - 0.721],0.049 [0.045 - 0.053],0.434 [0.404 - 0.464],0.092 [0.085 - 0.098]
Protein+Demographic,0.821 [0.807 - 0.835],0.738 [0.734 - 0.742],0.739 [0.710 - 0.768],0.738 [0.734 - 0.742],0.054 [0.050 - 0.058],0.477 [0.448 - 0.506],0.101 [0.094 - 0.108]
