,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.675 [0.653 - 0.696],0.632 [0.628 - 0.636],0.632 [0.592 - 0.673],0.632 [0.628 - 0.636],0.020 [0.018 - 0.022],0.264 [0.224 - 0.304],0.039 [0.035 - 0.043]
Demographic,0.648 [0.628 - 0.669],0.615 [0.611 - 0.619],0.616 [0.573 - 0.654],0.615 [0.611 - 0.619],0.019 [0.017 - 0.021],0.231 [0.188 - 0.271],0.036 [0.033 - 0.040]
Protein+Demographic,0.684 [0.662 - 0.705],0.639 [0.635 - 0.643],0.639 [0.600 - 0.679],0.639 [0.635 - 0.644],0.021 [0.019 - 0.023],0.279 [0.238 - 0.318],0.040 [0.036 - 0.044]
