,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.636 [0.619 - 0.651],0.598 [0.594 - 0.603],0.598 [0.569 - 0.628],0.598 [0.594 - 0.603],0.030 [0.028 - 0.032],0.197 [0.167 - 0.226],0.057 [0.053 - 0.061]
Demographic,0.624 [0.608 - 0.641],0.606 [0.601 - 0.610],0.606 [0.577 - 0.634],0.606 [0.601 - 0.610],0.031 [0.029 - 0.033],0.211 [0.182 - 0.241],0.059 [0.055 - 0.063]
Protein+Demographic,0.649 [0.633 - 0.665],0.607 [0.603 - 0.611],0.606 [0.578 - 0.636],0.607 [0.603 - 0.611],0.031 [0.029 - 0.034],0.213 [0.185 - 0.244],0.059 [0.055 - 0.064]
