,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.644 [0.610 - 0.675],0.598 [0.594 - 0.602],0.598 [0.543 - 0.651],0.598 [0.594 - 0.602],0.009 [0.008 - 0.010],0.196 [0.141 - 0.248],0.018 [0.016 - 0.021]
Demographic,0.544 [0.515 - 0.574],0.531 [0.526 - 0.535],0.532 [0.481 - 0.584],0.531 [0.526 - 0.535],0.007 [0.006 - 0.008],0.062 [0.010 - 0.115],0.014 [0.012 - 0.016]
Protein+Demographic,0.642 [0.608 - 0.673],0.600 [0.595 - 0.603],0.601 [0.549 - 0.653],0.600 [0.595 - 0.603],0.009 [0.008 - 0.011],0.200 [0.148 - 0.253],0.018 [0.016 - 0.021]
