Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15647,3671,0.86 [0.83-0.90],1.9354718582440606e-10
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20494,1637,0.83 [0.79-0.88],2.49358319862533e-10
