Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
MGLL,Monoglyceride lipase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,3,0.99 [0.80-1.24],0.959836099889772
