Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,3,0.69 [0.46-1.02],0.064117121375595
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,3,0.75 [0.27-2.12],0.589906803467959
