Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TTN,Titin,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,2,1.23 [0.60-2.55],0.571611431362194
TTN,Titin,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,2,1.54 [0.44-5.33],0.499153869466889
TTN,Titin,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,2,0.92 [0.64-1.30],0.6211088921475
