Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PLB1,"Phospholipase B1, membrane-associated",Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,64,0.99 [0.97-1.01],0.280660728713076
PLB1,"Phospholipase B1, membrane-associated",Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,64,0.99 [0.97-1.01],0.472081712282974
PLB1,"Phospholipase B1, membrane-associated",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,64,0.98 [0.95-1.01],0.176269322556243
