Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GIP,Gastric inhibitory polypeptide,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,9,0.94 [0.72-1.23],0.661350711949596
GIP,Gastric inhibitory polypeptide,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,9,1.08 [0.67-1.72],0.756264823190258
GIP,Gastric inhibitory polypeptide,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,9,0.94 [0.83-1.07],0.341769396118769
