Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GRSF1,G-rich sequence factor 1,Chapter XI Diseases of the digestive system,Coeliac disease,Wald ratio,1,0.55 [0.19-1.62],0.279760597740155
GRSF1,G-rich sequence factor 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Wald ratio,1,0.40 [0.06-2.50],0.325170643206019
