Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,2,0.97 [0.47-2.02],0.944528244551861
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,2,0.74 [0.21-2.59],0.643476125127395
TXNL1,Thioredoxin-like protein 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,2,1.07 [0.75-1.52],0.717506745382387
