Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,41,0.99 [0.93-1.05],0.701255986968721
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,41,0.99 [0.95-1.03],0.518493916446582
