Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
STX4,Syntaxin-4,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Wald ratio,1,1.25 [0.93-1.67],0.138645638275073
STX4,Syntaxin-4,Chapter IX Diseases of the circulatory system,Hypertension,Wald ratio,1,1.16 [0.88-1.53],0.283887369368538
STX4,Syntaxin-4,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Wald ratio,1,0.95 [0.46-1.95],0.88495815171805
STX4,Syntaxin-4,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Wald ratio,1,0.87 [0.61-1.26],0.474487808695948
