Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,12,1.01 [0.92-1.10],0.866868513720369
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,12,0.96 [0.91-1.02],0.179316031603374
