Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),CHGA,Chromogranin-A,43898,208,1.38 [1.24-1.54],4.434142587230047e-09
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),CKB,Creatine kinase B-type,43898,208,1.82 [1.46-2.27],7.081939531508446e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),EPHA2,Ephrin type-A receptor 2,48609,239,2.33 [1.85-2.93],7.954406928298779e-13
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GDF15,Growth/differentiation factor 15,51045,248,2.24 [1.89-2.66],1.861079605590092e-20
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GFAP,Glial fibrillary acidic protein,49153,243,2.32 [2.04-2.63],1.4817688643905783e-38
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GFRA1,GDNF family receptor alpha-1,50777,249,2.79 [1.99-3.92],3.363097119220244e-09
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),LGALS4,Galectin-4,50391,243,1.78 [1.49-2.12],1.9177377889385447e-10
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),NEFL,Neurofilament light polypeptide,49090,241,2.40 [2.02-2.85],1.0231740720020969e-23
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),PVR,Poliovirus receptor,50870,247,2.18 [1.67-2.84],1.2020251529537409e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),REG3A,Regenerating islet-derived protein 3-alpha,51045,248,1.50 [1.29-1.75],9.799102739477357e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),SPON2,Spondin-2,50188,245,2.31 [1.71-3.11],4.195348464419151e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),VSIG2,V-set and immunoglobulin domain-containing protein 2,43696,210,1.61 [1.37-1.90],1.1917646212778097e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),WFDC2,WAP four-disulfide core domain protein 2,47855,222,2.03 [1.62-2.55],1.085574370074916e-09
