Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pneumothorax,AREG,Amphiregulin,47081,227,1.87 [1.50-2.33],3.444062577792309e-08
Chapter X Diseases of the respiratory system,Pneumothorax,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,41163,210,1.79 [1.50-2.14],1.1054816230146748e-10
Chapter X Diseases of the respiratory system,Pneumothorax,EDA2R,Tumor necrosis factor receptor superfamily member 27,47715,235,2.37 [1.80-3.12],9.050046033550031e-10
Chapter X Diseases of the respiratory system,Pneumothorax,GDF15,Growth/differentiation factor 15,47895,236,2.09 [1.76-2.48],8.423865871204557e-17
Chapter X Diseases of the respiratory system,Pneumothorax,IGFBP4,Insulin-like growth factor-binding protein 4,46731,231,1.93 [1.54-2.41],1.0131067471715044e-08
Chapter X Diseases of the respiratory system,Pneumothorax,LAMP3,Lysosome-associated membrane glycoprotein 3,47762,236,2.04 [1.66-2.51],1.9608741675977742e-11
Chapter X Diseases of the respiratory system,Pneumothorax,MSLN,Mesothelin,47006,226,1.71 [1.43-2.03],2.720320869579398e-09
Chapter X Diseases of the respiratory system,Pneumothorax,PLAUR,Urokinase plasminogen activator surface receptor,46980,230,3.28 [2.26-4.76],4.5457019238439344e-10
Chapter X Diseases of the respiratory system,Pneumothorax,SCGB3A1,Secretoglobin family 3A member 1,40268,209,4.31 [2.65-7.00],3.787560763565044e-09
Chapter X Diseases of the respiratory system,Pneumothorax,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,46942,229,1.44 [1.26-1.64],4.8810101695357776e-08
Chapter X Diseases of the respiratory system,Pneumothorax,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,47816,236,2.55 [1.93-3.38],5.922038849213967e-11
Chapter X Diseases of the respiratory system,Pneumothorax,VSIG4,V-set and immunoglobulin domain-containing protein 4,47258,234,2.09 [1.61-2.71],2.174264775498761e-08
Chapter X Diseases of the respiratory system,Pneumothorax,WFDC2,WAP four-disulfide core domain protein 2,44920,226,2.79 [2.25-3.46],7.58532998360411e-21
