Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholelithiasis,AGXT,Serine--pyruvate aminotransferase,27473,924,1.24 [1.16-1.33],7.575252229129978e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,ASGR1,Asialoglycoprotein receptor 1,27285,920,1.93 [1.61-2.32],1.6567678001372277e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,BST2,Bone marrow stromal antigen 2,27731,935,1.41 [1.29-1.54],1.922649263051577e-14
Chapter XI Diseases of the digestive system,Cholelithiasis,CD4,T-cell surface glycoprotein CD4,27414,928,1.56 [1.35-1.80],9.33755615954086e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,CD74,HLA class II histocompatibility antigen gamma chain,27731,935,1.66 [1.41-1.95],6.853350336770835e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,CDHR2,Cadherin-related family member 2,27347,920,1.42 [1.31-1.53],4.722000364390938e-19
Chapter XI Diseases of the digestive system,Cholelithiasis,CFH,Complement factor H,22513,800,2.46 [1.85-3.26],5.065356594416928e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,CPM,Carboxypeptidase M,27611,929,1.65 [1.41-1.94],2.934256333220896e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,CSF1,Macrophage colony-stimulating factor 1,27586,936,2.18 [1.78-2.65],1.9131214931511035e-14
Chapter XI Diseases of the digestive system,Cholelithiasis,INHBC,Inhibin beta C chain,27457,930,1.62 [1.40-1.87],8.616094566480887e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,MME,Neprilysin,27347,920,1.26 [1.18-1.35],6.65917486527968e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,NT5E,5'-nucleotidase,27532,933,1.50 [1.37-1.64],3.164652867726109e-18
Chapter XI Diseases of the digestive system,Cholelithiasis,OCLN,Occludin,23840,845,1.56 [1.36-1.79],2.1269541020996007e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,RARRES2,Retinoic acid receptor responder protein 2,27599,932,1.42 [1.27-1.58],1.2666915772334084e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,RNASE4,Ribonuclease 4,23119,816,1.94 [1.58-2.38],1.6882613566752896e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,RNASE6,Ribonuclease K6,23715,833,1.75 [1.47-2.07],1.2388185392213936e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,RTN4R,Reticulon-4 receptor,27716,936,1.63 [1.43-1.87],4.665204222513915e-13
Chapter XI Diseases of the digestive system,Cholelithiasis,SEMA3F,Semaphorin-3F,27473,924,2.21 [1.78-2.74],5.292236053969987e-13
