Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22821,490,1.22 [1.11-1.33],2.568710423293145e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20184,428,1.69 [1.28-2.24],0.0002376615126145
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ADM,Pro-adrenomedullin,23575,517,1.76 [1.30-2.37],0.0002198551910515
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AGRN,Agrin,23455,514,1.51 [1.24-1.85],5.714009855951525e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ANGPT2,Angiopoietin-2,23575,517,1.57 [1.29-1.91],6.091056439272552e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ASGR1,Asialoglycoprotein receptor 1,23168,505,1.78 [1.40-2.26],2.244222459829588e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ATRAID,All-trans retinoic acid-induced differentiation factor,20184,428,1.49 [1.21-1.84],0.0001597820286716
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",B4GALT1,"Beta-1,4-galactosyltransferase 1",23455,514,1.76 [1.34-2.30],4.6513479875132666e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,22821,490,1.25 [1.12-1.40],0.0001272241175768
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BCAM,Basal cell adhesion molecule,23377,515,1.70 [1.27-2.29],0.0004349793303948
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BST2,Bone marrow stromal antigen 2,23578,512,1.30 [1.15-1.48],5.44480796802688e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",BTN2A1,Butyrophilin subfamily 2 member A1,23455,514,1.78 [1.36-2.33],2.469209140450116e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",C2,Complement C2,23444,514,2.31 [1.56-3.43],2.9525784733087108e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",C7,Complement component C7,19790,421,1.71 [1.29-2.26],0.0001776236721661
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CA5A,"Carbonic anhydrase 5A, mitochondrial",22942,498,1.18 [1.09-1.29],5.184889417617847e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCL16,C-C motif chemokine 16,23661,519,1.32 [1.13-1.53],0.0004691940386761
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCN3,CCN family member 3,23617,519,1.48 [1.19-1.83],0.000344215370015
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD163,Scavenger receptor cysteine-rich type 1 protein M130,23479,514,1.35 [1.14-1.60],0.0005943850313404
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD300E,CMRF35-like molecule 2,23512,516,1.42 [1.19-1.70],0.0001100284291517
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD4,T-cell surface glycoprotein CD4,23307,504,1.61 [1.27-2.03],6.662710272592337e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD74,HLA class II histocompatibility antigen gamma chain,23578,512,1.61 [1.30-2.00],1.1640532316309823e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD79B,B-cell antigen receptor complex-associated protein beta chain,23645,515,1.36 [1.16-1.59],0.0001558985766125
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CD93,Complement component C1q receptor,22508,490,1.53 [1.19-1.97],0.0008635743561969
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CDH2,Cadherin-2,23370,510,1.73 [1.40-2.13],3.470573045292783e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CDHR2,Cadherin-related family member 2,23263,510,1.28 [1.13-1.44],7.747220331821522e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20203,427,1.40 [1.16-1.70],0.0006417937280643
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CHCHD6,MICOS complex subunit MIC25,20176,428,1.57 [1.21-2.03],0.0007511174188178
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CLEC14A,C-type lectin domain family 14 member A,23377,515,1.49 [1.18-1.89],0.0009747653432666
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CLSTN2,Calsyntenin-2,23645,515,1.36 [1.14-1.63],0.0005720094467468
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",COL6A3,Collagen alpha-3(VI) chain,23661,519,1.51 [1.23-1.86],6.713408211487741e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",COLEC12,Collectin-12,23338,513,1.95 [1.48-2.55],1.468462123215833e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CSF1,Macrophage colony-stimulating factor 1,23455,514,1.95 [1.48-2.56],1.497340545994038e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CSF1R,Macrophage colony-stimulating factor 1 receptor,20273,431,1.48 [1.20-1.82],0.0002929863081454
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CTSO,Cathepsin O,23645,515,1.68 [1.33-2.12],1.5950050554372705e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",DLL1,Delta-like protein 1,23431,507,1.55 [1.21-1.99],0.0004652964020943
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",DSC2,Desmocollin-2,23097,509,1.56 [1.26-1.94],4.312056124618836e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",DTNB,Dystrobrevin beta,20133,428,1.41 [1.18-1.68],0.0001806837488029
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",20250,428,1.26 [1.13-1.41],2.394681512574461e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EDN1,Endothelin-1,19693,416,1.73 [1.27-2.35],0.0005537035575909
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,23443,513,1.56 [1.23-1.98],0.0002262571196289
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EFNA1,Ephrin-A1,23334,515,1.78 [1.39-2.27],5.210092618754005e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EFNA4,Ephrin-A4,23125,505,1.51 [1.19-1.90],0.0005735930002952
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,20250,428,1.32 [1.17-1.49],9.677489847600353e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FGA,Fibrinogen alpha chain,19813,424,1.66 [1.25-2.22],0.0005421790725572
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FGF23,Fibroblast growth factor 23,23534,515,1.30 [1.15-1.47],3.785982101060599e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FGFR2,Fibroblast growth factor receptor 2,23431,507,1.95 [1.41-2.69],4.7996630291217967e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FSTL1,Follistatin-related protein 1,19693,416,2.21 [1.52-3.22],3.713769774629735e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FSTL3,Follistatin-related protein 3,23306,513,1.71 [1.37-2.13],2.2646726651470364e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FUOM,Fucose mutarotase,19791,420,1.28 [1.12-1.48],0.0004764653689995
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",GDF15,Growth/differentiation factor 15,23661,519,1.48 [1.28-1.71],2.017535463659389e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",GRPEL1,"GrpE protein homolog 1, mitochondrial",23263,510,1.24 [1.10-1.40],0.000314715152287
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",HAO1,Hydroxyacid oxidase 1,23575,517,1.11 [1.05-1.18],0.0006341042724068
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",HAVCR1,Hepatitis A virus cellular receptor 1,23539,516,1.23 [1.10-1.38],0.0003629703497135
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",HAVCR2,Hepatitis A virus cellular receptor 2,23377,515,1.54 [1.25-1.90],4.945942109947419e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",HLA-A,"HLA class I histocompatibility antigen, A alpha chain",20210,428,1.61 [1.21-2.14],0.0009963365057927
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",HSD17B3,Testosterone 17-beta-dehydrogenase 3,19558,415,1.33 [1.13-1.57],0.0008232752132686
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ICAM1,Intercellular adhesion molecule 1,23285,509,1.83 [1.42-2.35],2.552614599651893e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IFNGR1,Interferon gamma receptor 1,23455,514,1.79 [1.31-2.46],0.0002949088639693
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IFNL1,Interferon lambda-1,22858,497,1.40 [1.21-1.64],1.179676137760486e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IGFBP4,Insulin-like growth factor-binding protein 4,23097,508,1.52 [1.30-1.78],9.939025303487013e-08
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IGFBP7,Insulin-like growth factor-binding protein 7,23661,519,1.58 [1.29-1.95],1.3213004042601474e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IL10RB,Interleukin-10 receptor subunit beta,23455,514,1.76 [1.40-2.20],9.947383270994309e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IL18BP,Interleukin-18-binding protein,23479,514,1.52 [1.20-1.92],0.0005081140850447
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IL21R,Interleukin-21 receptor,19649,411,1.29 [1.14-1.47],7.899194721511414e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IL2RA,Interleukin-2 receptor subunit alpha,23219,512,1.39 [1.17-1.67],0.000277170059079
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IL31,Interleukin-31,19649,411,1.27 [1.11-1.45],0.0006550281062155
