Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",ACAN,Aggrecan core protein,21525,46,5.51 [2.25-13.50],0.0001919078682374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",COL9A1,Collagen alpha-1(IX) chain,21732,45,2.45 [1.64-3.68],1.4558947882051314e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",CRTAC1,Cartilage acidic protein 1,22019,46,5.56 [2.14-14.42],0.0004243583484635
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",DCN,Decorin,21362,46,5.37 [2.16-13.39],0.0003070744486983
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",KITLG,Kit ligand,21748,46,3.91 [2.01-7.63],6.170154679893097e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",KLK4,Kallikrein-4,21939,46,1.71 [1.29-2.27],0.0001854331842678
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",MATN3,Matrilin-3,21524,45,2.92 [1.55-5.49],0.0008711031294915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",PITHD1,PITH domain-containing protein 1,18168,36,1.52 [1.19-1.94],0.0008769459389417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",PLAU,Urokinase-type plasminogen activator,21756,45,1.97 [1.35-2.88],0.0004156254261054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",PRELP,Prolargin,21716,44,4.05 [1.90-8.62],0.0002821999665559
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",TAP1,Antigen peptide transporter 1,18540,37,1.67 [1.29-2.16],8.99515599881645e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",VAT1,Synaptic vesicle membrane protein VAT-1 homolog,21648,45,7.63 [2.58-22.57],0.0002378568081309
