Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,14139,239,1.82 [1.34-2.47],0.0001198010141379
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AREG,Amphiregulin,16661,270,1.59 [1.23-2.07],0.000432597581198
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AXL,Tyrosine-protein kinase receptor UFO,16843,273,2.30 [1.58-3.37],1.6744067228440843e-05
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CCL19,C-C motif chemokine 19,16920,274,1.14 [1.06-1.23],0.0005279864445411
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CHGA,Chromogranin-A,14574,242,1.36 [1.20-1.55],1.8884485035769807e-06
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CSF1,Macrophage colony-stimulating factor 1,16798,272,1.94 [1.31-2.87],0.0009353383313127
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ESM1,Endothelial cell-specific molecule 1,16716,271,1.70 [1.25-2.30],0.000695289620548
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GAST,Gastrin,14540,242,1.24 [1.14-1.34],4.132909683865229e-07
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GDF15,Growth/differentiation factor 15,16972,274,1.46 [1.17-1.83],0.0009964058327643
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ICAM1,Intercellular adhesion molecule 1,16706,268,1.90 [1.33-2.73],0.0004725801869735
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,IL18R1,Interleukin-18 receptor 1,16946,272,1.86 [1.36-2.55],0.0001017053721453
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ITGBL1,Integrin beta-like protein 1,14574,242,1.64 [1.24-2.19],0.0006363332731303
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,OSCAR,Osteoclast-associated immunoglobulin-like receptor,16744,271,1.72 [1.25-2.37],0.000906274688329
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PGA4,Pepsin A-4,14587,243,1.67 [1.41-1.99],6.378801727170338e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,SDC1,Syndecan-1,16755,272,1.59 [1.23-2.06],0.0003463354662246
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,THBS4,Thrombospondin-4,16793,272,1.51 [1.19-1.92],0.0005875373928466
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,VCAM1,Vascular cell adhesion protein 1,16821,273,2.16 [1.50-3.12],3.987565259824914e-05
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,VSIG2,V-set and immunoglobulin domain-containing protein 2,14518,240,1.54 [1.28-1.85],4.044720379039076e-06
