Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,BRDT,Bromodomain testis-specific protein,17520,176,1.89 [1.33-2.70],0.0004425563725662
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CHGA,Chromogranin-A,18153,182,1.32 [1.15-1.50],3.713922934543187e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CORO1A,Coronin-1A,20506,211,1.23 [1.09-1.38],0.0008289341606385
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,EFNA4,Ephrin-A4,20688,212,1.86 [1.32-2.60],0.0003237104479823
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,GDF15,Growth/differentiation factor 15,21156,222,1.50 [1.19-1.88],0.0005223557825576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,POMC,Pro-opiomelanocortin,17651,177,0.67 [0.55-0.82],9.97873716616944e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,PRKD2,Serine/threonine-protein kinase D2,17520,176,1.53 [1.23-1.90],0.0001031877330443
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,REG4,Regenerating islet-derived protein 4,20903,214,1.47 [1.18-1.84],0.0005682475258315
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TAX1BP1,Tax1-binding protein 1,18110,184,1.52 [1.24-1.85],4.496808177712938e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TOP2B,DNA topoisomerase 2-beta,17609,184,1.34 [1.14-1.58],0.0004792665063201
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TPR,Nucleoprotein TPR,17520,176,1.40 [1.15-1.70],0.0007406038412358
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,USP28,Ubiquitin carboxyl-terminal hydrolase 28,18110,184,1.62 [1.24-2.10],0.000355027850412
