Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Cystitis,ASGR1,Asialoglycoprotein receptor 1,20676,207,1.88 [1.30-2.70],0.0007455706401227
Chapter XIV Diseases of the genitourinary system,Cystitis,B4GALT1,"Beta-1,4-galactosyltransferase 1",20937,211,2.55 [1.68-3.86],1.016604493767356e-05
Chapter XIV Diseases of the genitourinary system,Cystitis,BTN2A1,Butyrophilin subfamily 2 member A1,20937,211,2.15 [1.42-3.25],0.0002836503348044
Chapter XIV Diseases of the genitourinary system,Cystitis,CSF1,Macrophage colony-stimulating factor 1,20937,211,2.38 [1.55-3.68],8.516407384058022e-05
Chapter XIV Diseases of the genitourinary system,Cystitis,CST3,Cystatin-C,20932,212,2.31 [1.58-3.36],1.3635574868812218e-05
Chapter XIV Diseases of the genitourinary system,Cystitis,FGFBP1,Fibroblast growth factor-binding protein 1,20920,214,0.55 [0.39-0.77],0.0006165662221876
Chapter XIV Diseases of the genitourinary system,Cystitis,GDF15,Growth/differentiation factor 15,21133,215,1.54 [1.22-1.95],0.0002896059750784
Chapter XIV Diseases of the genitourinary system,Cystitis,HAVCR1,Hepatitis A virus cellular receptor 1,21014,211,1.40 [1.17-1.67],0.0002009624162088
Chapter XIV Diseases of the genitourinary system,Cystitis,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,20737,210,2.10 [1.38-3.18],0.0004969932234069
Chapter XIV Diseases of the genitourinary system,Cystitis,IGFBP6,Insulin-like growth factor-binding protein 6,20797,211,1.94 [1.38-2.71],0.0001185012574092
Chapter XIV Diseases of the genitourinary system,Cystitis,IL12B,Interleukin-12 subunit beta,21107,212,1.45 [1.17-1.81],0.0007360720451079
Chapter XIV Diseases of the genitourinary system,Cystitis,IL18BP,Interleukin-18-binding protein,20969,212,1.97 [1.37-2.82],0.0002438806743598
Chapter XIV Diseases of the genitourinary system,Cystitis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,20832,210,1.60 [1.22-2.10],0.000643114618353
Chapter XIV Diseases of the genitourinary system,Cystitis,LGALS9,Galectin-9,20836,210,2.00 [1.37-2.92],0.0003110375025733
Chapter XIV Diseases of the genitourinary system,Cystitis,MSLN,Mesothelin,20734,212,1.43 [1.19-1.73],0.0001700606682304
Chapter XIV Diseases of the genitourinary system,Cystitis,NT5C1A,Cytosolic 5'-nucleotidase 1A,18101,178,1.85 [1.37-2.48],4.63071067707993e-05
Chapter XIV Diseases of the genitourinary system,Cystitis,OGN,Mimecan,20859,212,1.61 [1.23-2.12],0.0005507214473226
Chapter XIV Diseases of the genitourinary system,Cystitis,PGLYRP1,Peptidoglycan recognition protein 1,21030,215,1.53 [1.19-1.97],0.0008357291260618
Chapter XIV Diseases of the genitourinary system,Cystitis,PIGR,Polymeric immunoglobulin receptor,20589,212,1.78 [1.31-2.43],0.0002547653507812
Chapter XIV Diseases of the genitourinary system,Cystitis,PRSS8,Prostasin,20764,211,1.73 [1.31-2.29],0.0001323266934371
Chapter XIV Diseases of the genitourinary system,Cystitis,RARRES2,Retinoic acid receptor responder protein 2,21006,212,1.44 [1.16-1.79],0.0008062233269746
Chapter XIV Diseases of the genitourinary system,Cystitis,RNASET2,Ribonuclease T2,21036,214,2.20 [1.45-3.34],0.0002070619691663
Chapter XIV Diseases of the genitourinary system,Cystitis,RTN4R,Reticulon-4 receptor,21045,211,1.80 [1.30-2.50],0.0004566963049805
Chapter XIV Diseases of the genitourinary system,Cystitis,SCARB2,Lysosome membrane protein 2,20267,204,1.90 [1.33-2.72],0.0004646541977702
Chapter XIV Diseases of the genitourinary system,Cystitis,SPON2,Spondin-2,20781,211,1.93 [1.37-2.73],0.0001581929946948
Chapter XIV Diseases of the genitourinary system,Cystitis,TFF3,Trefoil factor 3,20873,211,1.54 [1.23-1.92],0.0001731856924192
Chapter XIV Diseases of the genitourinary system,Cystitis,TIMP1,Metalloproteinase inhibitor 1,20672,210,2.02 [1.38-2.95],0.0002827762471644
Chapter XIV Diseases of the genitourinary system,Cystitis,TNF,Tumor necrosis factor,20466,209,1.56 [1.20-2.03],0.0008388843929182
Chapter XIV Diseases of the genitourinary system,Cystitis,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,20865,210,1.87 [1.29-2.71],0.0009992725134026
Chapter XIV Diseases of the genitourinary system,Cystitis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,20859,212,1.58 [1.24-2.02],0.0002266316543975
Chapter XIV Diseases of the genitourinary system,Cystitis,TSPAN1,Tetraspanin-1,20497,209,1.34 [1.20-1.51],7.307379040902162e-07
Chapter XIV Diseases of the genitourinary system,Cystitis,WFDC2,WAP four-disulfide core domain protein 2,19839,203,1.76 [1.35-2.29],2.9409737579403284e-05
