Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",19595,564,0.67 [0.52-0.87],0.0021039667094628
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,Benign lipomatous neoplasm,23239,236,0.66 [0.45-0.97],0.0367323596753742
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23383,98,0.45 [0.23-0.87],0.0172869071530152
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22117,344,1.28 [1.02-1.62],0.0337725681735401
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22107,334,1.30 [1.03-1.64],0.024791930959303
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",18755,55,1.72 [1.14-2.61],0.0100119518580227
GLP1R,Glucagon-like peptide 1 receptor,Chapter V Mental and behavioural disorders,Other anxiety disorders,21809,65,0.40 [0.18-0.91],0.0283425592756184
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,22949,67,1.75 [1.18-2.59],0.0057278172274479
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,14242,230,1.40 [1.07-1.82],0.0125551072247732
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22737,87,1.60 [1.11-2.31],0.0116060969512488
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Hypotension,22499,70,0.43 [0.20-0.95],0.0368308645322756
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Diseases of appendix,23285,130,0.56 [0.32-0.96],0.0364420034246223
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,17677,145,0.56 [0.33-0.94],0.0285117996718352
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Other diseases of liver,22715,46,0.24 [0.09-0.66],0.005647079860598
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis,21399,50,1.91 [1.27-2.88],0.0019923934866156
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),23289,50,1.94 [1.28-2.92],0.0016929490646893
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,20054,68,1.53 [1.00-2.34],0.048962207321037
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,20207,322,1.39 [1.11-1.74],0.0040853653557506
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIV Diseases of the genitourinary system,Inflammatory disease of cervix uteri,22733,117,1.45 [1.03-2.06],0.0354569775664248
