Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,23843,63,1.22 [1.01-1.48],0.0371066677114695
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Other viral diseases,26949,99,1.23 [1.07-1.42],0.0044055692836514
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",26944,94,1.24 [1.07-1.43],0.0036923480317141
IKZF2,Zinc finger protein Helios,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",22698,655,1.08 [1.00-1.15],0.039525023179182
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24204,1004,1.07 [1.01-1.13],0.0234245430423893
IKZF2,Zinc finger protein Helios,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,26570,98,1.18 [1.01-1.37],0.0328337814706338
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24831,883,1.12 [1.06-1.19],0.0001315098228782
IKZF2,Zinc finger protein Helios,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,21611,49,1.25 [1.02-1.53],0.0327328748778188
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16445,274,1.15 [1.04-1.28],0.0089198065523828
IKZF2,Zinc finger protein Helios,Chapter IX Diseases of the circulatory system,Varicose veins,25988,604,1.08 [1.01-1.16],0.031363658582516
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,26912,125,1.20 [1.05-1.37],0.0076807662476841
IKZF2,Zinc finger protein Helios,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,26231,223,1.15 [1.03-1.28],0.0135710886799194
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Diseases of the digestive system,25756,298,1.18 [1.08-1.29],0.0003890789788266
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Intestinal malabsorption,25558,100,1.30 [1.14-1.47],6.352147496018024e-05
IKZF2,Zinc finger protein Helios,Chapter XI Diseases of the digestive system,Coeliac disease,25543,85,1.25 [1.08-1.45],0.0034365997084165
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,26305,314,1.11 [1.01-1.22],0.0338167317094551
IKZF2,Zinc finger protein Helios,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,26189,198,1.15 [1.02-1.29],0.0216353128755683
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",26535,202,1.13 [1.00-1.26],0.0458049910936144
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,26551,184,1.16 [1.04-1.31],0.0105376290272136
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),18745,415,0.89 [0.80-1.00],0.0409765315363633
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,26197,92,1.23 [1.06-1.43],0.0077117264329802
IKZF2,Zinc finger protein Helios,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,23080,55,0.65 [0.43-0.98],0.0398918141386647
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,22119,6018,1.04 [1.01-1.07],0.0126026739206012
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,24661,971,1.07 [1.01-1.13],0.0331015905132713
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,24702,4510,1.03 [1.00-1.06],0.0364893162447433
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,20970,778,1.08 [1.01-1.15],0.0172995213084177
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,20336,144,1.18 [1.04-1.34],0.0109966635812758
IKZF2,Zinc finger protein Helios,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,20332,140,1.17 [1.03-1.33],0.0141338247365999
