Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SATB1,DNA-binding protein SATB1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21313,52,1.85 [1.05-3.29],0.0347250582865367
SATB1,DNA-binding protein SATB1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",19651,45,0.26 [0.07-0.98],0.046690218556144
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22813,358,1.38 [1.02-1.88],0.0384743976319222
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22803,348,1.39 [1.02-1.89],0.0387242868780217
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,19352,48,1.97 [1.11-3.49],0.0205275367563652
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",19363,59,1.82 [1.04-3.17],0.0360336389229934
SATB1,DNA-binding protein SATB1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,23024,370,1.38 [1.05-1.81],0.0188514633706064
SATB1,DNA-binding protein SATB1,Chapter VI Diseases of the nervous system,Epilepsy,22770,116,1.73 [1.17-2.57],0.0064612787068163
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,23084,69,0.32 [0.11-0.92],0.0335149598604913
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Oesophagitis,18355,258,1.41 [1.01-1.96],0.0417068199927284
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",24037,114,1.84 [1.27-2.69],0.0014432496597207
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Ulcerative colitis,22538,114,1.84 [1.27-2.68],0.0014155327846388
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",22524,100,1.90 [1.28-2.80],0.0013564807390442
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22973,260,1.66 [1.25-2.20],0.0004730577737736
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22855,142,1.74 [1.20-2.52],0.0033960109533924
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,GI-bleeding,22847,134,1.78 [1.22-2.59],0.0025281692174277
SATB1,DNA-binding protein SATB1,Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,23941,50,1.96 [1.13-3.38],0.015926116054711
SATB1,DNA-binding protein SATB1,Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,23938,47,1.98 [1.14-3.45],0.0155120744854994
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,16344,12,3.39 [1.47-7.80],0.0040825702489146
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",24004,12,3.43 [1.48-7.93],0.0039297840998823
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,16603,271,1.47 [1.07-2.02],0.0189565472928986
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,16400,68,0.34 [0.12-0.97],0.0431916903368361
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,23295,83,1.72 [1.06-2.79],0.0287241627742443
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,20692,70,2.10 [1.33-3.30],0.0013998115549371
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,20937,315,1.38 [1.03-1.84],0.0293928284825826
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,18095,89,1.59 [1.02-2.49],0.0403093764135141
SATB1,DNA-binding protein SATB1,"Chapter XV Pregnancy, childbirth and the puerperium","Other obstetric conditions, not elsewhere classified",24174,215,0.59 [0.35-0.99],0.0445479850800062
SATB1,DNA-binding protein SATB1,"Chapter XV Pregnancy, childbirth and the puerperium","Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",24164,205,0.56 [0.33-0.96],0.0348372693222195
