Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GORASP2,Golgi reassembly-stacking protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21518,886,1.26 [1.10-1.44],0.0007639106392835
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Rectum,23857,54,1.77 [1.08-2.90],0.0230514693836021
GORASP2,Golgi reassembly-stacking protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22668,386,1.44 [1.18-1.75],0.0002885722556531
GORASP2,Golgi reassembly-stacking protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22668,386,1.44 [1.18-1.75],0.0002885722556531
GORASP2,Golgi reassembly-stacking protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22735,350,1.30 [1.05-1.61],0.0180304602052381
GORASP2,Golgi reassembly-stacking protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22725,340,1.31 [1.05-1.62],0.0159641345911691
GORASP2,Golgi reassembly-stacking protein 2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23904,38,0.42 [0.20-0.87],0.020694342071014
GORASP2,Golgi reassembly-stacking protein 2,Chapter V Mental and behavioural disorders,Alcohol dependence,22815,23,0.33 [0.12-0.88],0.0270377082623857
GORASP2,Golgi reassembly-stacking protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,23971,111,1.46 [1.01-2.09],0.0418169341705021
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17697,2411,1.11 [1.01-1.22],0.0354240885842463
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18616,1767,1.17 [1.05-1.30],0.0046848304844524
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Hypertension,18632,1783,1.16 [1.04-1.29],0.0060289305662832
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23384,86,1.59 [1.06-2.38],0.0235228601358946
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23388,90,0.55 [0.35-0.87],0.0113915532730765
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23388,90,0.55 [0.35-0.87],0.0113915532730765
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",16936,87,0.61 [0.38-0.97],0.0385558736840741
GORASP2,Golgi reassembly-stacking protein 2,Chapter IX Diseases of the circulatory system,Varicose veins,23102,533,0.82 [0.68-0.99],0.0358068392587217
GORASP2,Golgi reassembly-stacking protein 2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,19582,1849,1.19 [1.08-1.31],0.0006064049600429
GORASP2,Golgi reassembly-stacking protein 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21473,1015,1.16 [1.02-1.32],0.0252278079012368
GORASP2,Golgi reassembly-stacking protein 2,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16714,5238,1.07 [1.00-1.15],0.0456127113329605
