Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UPK3BL1,Uroplakin-3b-like protein 1,Chapter II Neoplasms,Melanocytic naevi,23528,233,0.74 [0.54-1.00],0.0489779452276334
UPK3BL1,Uroplakin-3b-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22112,82,1.31 [1.01-1.70],0.0397535876681394
UPK3BL1,Uroplakin-3b-like protein 1,Chapter X Diseases of the respiratory system,Deviated nasal septum,22683,121,1.28 [1.04-1.58],0.0213129255069504
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of oesophagus,17800,67,1.35 [1.04-1.73],0.02180375268883
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22787,790,0.84 [0.72-0.98],0.0222518046431616
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",23582,112,0.60 [0.37-0.98],0.0403291672956446
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Ulcerative colitis,22109,112,0.60 [0.37-0.98],0.0396845444832163
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XI Diseases of the digestive system,Cholecystitis,21718,110,0.59 [0.36-0.97],0.0377628065432384
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23325,395,0.78 [0.62-0.97],0.0280349053551461
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,16469,445,1.17 [1.02-1.35],0.0284145621120402
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,16091,67,1.39 [1.07-1.81],0.0144383784256224
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,22981,209,1.21 [1.01-1.45],0.0394435520761325
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",20937,718,1.15 [1.03-1.28],0.0099885984866741
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,20261,42,1.49 [1.14-1.95],0.0034478681845753
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,20529,310,1.17 [1.00-1.37],0.047615827711895
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,20173,51,1.39 [1.07-1.82],0.0154356053380386
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,20178,56,1.35 [1.02-1.79],0.0362020071100596
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified lump in breast,23171,143,1.34 [1.12-1.59],0.0012136531542841
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Inflammatory diseases of female pelvic organs,23386,479,1.17 [1.03-1.33],0.0163435994911147
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Inflammatory disease of cervix uteri,23022,115,1.28 [1.02-1.59],0.030028800170338
UPK3BL1,Uroplakin-3b-like protein 1,Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,23121,214,1.24 [1.05-1.48],0.011964059780165
UPK3BL1,Uroplakin-3b-like protein 1,"Chapter XV Pregnancy, childbirth and the puerperium","Other complications of labour and delivery, not elsewhere classified",22794,84,0.38 [0.20-0.72],0.0029086360518166
