Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BEX3,Protein BEX3,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19510,311,0.73 [0.55-0.96],0.0224364265056069
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,22848,69,1.49 [1.12-1.99],0.005979424172014
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16352,33,0.36 [0.14-0.90],0.0281854548713308
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",21387,77,0.54 [0.30-0.98],0.0430443801507033
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",22668,110,0.61 [0.38-0.99],0.043880302089064
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22703,82,0.53 [0.30-0.94],0.0306208421103689
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",22763,70,0.47 [0.25-0.88],0.0187217936885703
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,18099,631,1.19 [1.04-1.37],0.0141924146065441
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Cholelithiasis,21876,606,1.17 [1.01-1.36],0.0336075719467267
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21994,86,1.49 [1.15-1.94],0.0028100265976437
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Coeliac disease,21981,73,1.42 [1.05-1.94],0.0248199298943287
BEX3,Protein BEX3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,19920,116,0.53 [0.33-0.86],0.0108224994120709
BEX3,Protein BEX3,Chapter XIV Diseases of the genitourinary system,Acute renal failure,21533,26,0.27 [0.09-0.78],0.0153881762703358
BEX3,Protein BEX3,Chapter XIV Diseases of the genitourinary system,Unspecified renal colic,23047,30,1.55 [1.03-2.34],0.0374621945529025
BEX3,Protein BEX3,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,23346,279,0.59 [0.43-0.80],0.0008179911581412
BEX3,Protein BEX3,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,23284,217,0.51 [0.36-0.73],0.0002167764971308
