Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GTPBP2,GTP-binding protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15683,637,0.89 [0.81-0.99],0.0271386956833252
GTPBP2,GTP-binding protein 2,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,23493,107,1.30 [1.03-1.63],0.0244128769359925
GTPBP2,GTP-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21956,95,0.77 [0.60-0.99],0.0445316957472265
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,22859,89,0.69 [0.53-0.90],0.0062727380325006
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,22859,89,0.69 [0.53-0.90],0.0062727380325006
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",16554,86,0.71 [0.54-0.94],0.0155625982319129
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,14284,227,0.81 [0.68-0.96],0.0140944897908153
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,20504,48,0.62 [0.43-0.90],0.01104793092895
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,22481,66,0.71 [0.52-0.96],0.0285483425052712
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Oral lichen ruber planus,23412,43,0.67 [0.45-0.98],0.0376227679426464
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Oesophagitis,17877,250,1.19 [1.03-1.39],0.022181221224424
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,22872,86,0.69 [0.53-0.91],0.0075447987136952
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22364,256,1.23 [1.06-1.43],0.0057254534984892
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22246,138,1.26 [1.03-1.54],0.0223157863740119
GTPBP2,GTP-binding protein 2,Chapter XI Diseases of the digestive system,GI-bleeding,22239,131,1.27 [1.04-1.57],0.0204900229346708
GTPBP2,GTP-binding protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,20815,1366,0.93 [0.87-1.00],0.0412563687775926
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",23348,138,1.28 [1.05-1.57],0.0159737911103841
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,20952,883,0.90 [0.82-0.97],0.0106122653825941
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",20771,702,0.90 [0.81-0.98],0.0215718199423189
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,20196,127,0.79 [0.63-0.99],0.0393254889827716
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Ganglion,20091,122,1.24 [1.00-1.53],0.0487399920065588
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,21175,211,0.84 [0.70-0.99],0.0391313073107666
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,21376,412,0.85 [0.75-0.96],0.0077350779919285
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,17603,83,1.31 [1.01-1.71],0.0447414369379048
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,18342,822,0.91 [0.84-0.99],0.0375343099394676
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Uterine polyps,17789,269,0.78 [0.67-0.91],0.0016695977323941
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Irregular menses,23433,393,1.20 [1.06-1.35],0.0029245148995881
GTPBP2,GTP-binding protein 2,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23280,137,1.31 [1.06-1.62],0.0110701208826843
GTPBP2,GTP-binding protein 2,Chapter VI Diseases of the nervous system,Falls/tendency to fall,21076,534,0.85 [0.77-0.95],0.0043620544227536
