Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RABEP1,Rab GTPase-binding effector protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,23657,109,1.37 [1.09-1.72],0.0060382937352269
RABEP1,Rab GTPase-binding effector protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,19704,753,1.10 [1.01-1.21],0.0384567292902735
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23025,90,0.73 [0.56-0.96],0.0246241289693703
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23025,90,0.73 [0.56-0.96],0.0246241289693703
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",16682,87,0.76 [0.58-1.00],0.049686279964426
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,14383,232,0.82 [0.69-0.97],0.0214016289835279
RABEP1,Rab GTPase-binding effector protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,22795,136,1.29 [1.05-1.59],0.0147255623106353
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Oesophagitis,17983,250,1.24 [1.07-1.45],0.005238847200105
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Ulcer of oesophagus,17850,117,1.30 [1.04-1.63],0.0196078088981165
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,23024,89,0.59 [0.45-0.78],0.0002198463720072
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22512,254,1.26 [1.08-1.46],0.0026230713700357
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22397,139,1.31 [1.07-1.60],0.0092941546223294
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,GI-bleeding,22389,131,1.33 [1.08-1.64],0.0069068684089458
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,16016,12,0.33 [0.14-0.74],0.0075581056587494
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23534,12,0.32 [0.14-0.71],0.0052289577588182
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,20325,130,0.80 [0.64-1.00],0.0459600652491381
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Ganglion,20242,121,1.26 [1.01-1.56],0.0373547461079754
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,21526,415,0.86 [0.76-0.97],0.0168913483127327
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,17741,82,1.37 [1.05-1.78],0.0215626272575397
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Uterine polyps,17928,269,0.84 [0.72-0.98],0.0274448366315275
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Female infertility,17742,83,1.34 [1.02-1.76],0.0361268023870269
RABEP1,Rab GTPase-binding effector protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Pregnancy with abortive outcome,23684,380,1.16 [1.02-1.33],0.0239583369285025
RABEP1,Rab GTPase-binding effector protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Other abnormal products of conception,23411,107,1.29 [1.02-1.64],0.0337675874068855
RABEP1,Rab GTPase-binding effector protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23441,137,1.26 [1.01-1.56],0.0364482972141995
RABEP1,Rab GTPase-binding effector protein 1,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,23453,105,0.71 [0.55-0.93],0.012134406768398
RABEP1,Rab GTPase-binding effector protein 1,Chapter VI Diseases of the nervous system,Falls/tendency to fall,21226,531,0.87 [0.78-0.97],0.014336583382361
