Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGBP1,Immunoglobulin-binding protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21092,168,0.78 [0.61-1.00],0.0457925429235657
IGBP1,Immunoglobulin-binding protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23473,92,0.66 [0.48-0.93],0.0161758303787361
IGBP1,Immunoglobulin-binding protein 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23473,92,0.66 [0.48-0.93],0.0161758303787361
IGBP1,Immunoglobulin-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",17008,89,0.67 [0.48-0.94],0.0199716029848813
IGBP1,Immunoglobulin-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,23487,87,0.60 [0.42-0.84],0.0034625986864714
IGBP1,Immunoglobulin-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22973,260,1.30 [1.08-1.56],0.006301020138487
IGBP1,Immunoglobulin-binding protein 1,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22855,142,1.39 [1.09-1.78],0.0082655835953759
IGBP1,Immunoglobulin-binding protein 1,Chapter XI Diseases of the digestive system,GI-bleeding,22847,134,1.40 [1.08-1.80],0.0099857435717659
IGBP1,Immunoglobulin-binding protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,22269,84,0.64 [0.45-0.91],0.0127392091621009
IGBP1,Immunoglobulin-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",20556,35,1.64 [1.01-2.66],0.0460828010580804
IGBP1,Immunoglobulin-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,21957,420,0.80 [0.68-0.93],0.0042243407189509
IGBP1,Immunoglobulin-binding protein 1,Chapter XIV Diseases of the genitourinary system,Irregular menses,24073,409,1.17 [1.00-1.36],0.0438649311095592
IGBP1,Immunoglobulin-binding protein 1,Chapter XIV Diseases of the genitourinary system,Other abnormal uterine and vaginal bleeding,18417,411,0.84 [0.72-0.99],0.0332005275363777
