Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
REG3G,Regenerating islet-derived protein 3-gamma,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16021,641,1.30 [1.08-1.56],0.0057626546540453
REG3G,Regenerating islet-derived protein 3-gamma,Chapter II Neoplasms,Benign neoplasm of breast,24017,120,1.91 [1.40-2.61],4.780528725364639e-05
REG3G,Regenerating islet-derived protein 3-gamma,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),21316,345,1.53 [1.22-1.90],0.0001704133987766
REG3G,Regenerating islet-derived protein 3-gamma,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23553,86,1.58 [1.04-2.41],0.0320744232804613
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,20000,775,1.29 [1.09-1.52],0.0026080588385736
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22717,353,1.45 [1.14-1.84],0.0021376013905928
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22707,343,1.43 [1.12-1.82],0.0038067346906437
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19830,605,1.21 [1.00-1.47],0.0462398297150927
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,19787,562,1.24 [1.02-1.51],0.0291881504412068
REG3G,Regenerating islet-derived protein 3-gamma,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",20121,325,1.36 [1.07-1.73],0.0114485422680262
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,Neurological diseases,20856,1422,1.21 [1.07-1.37],0.0024645293484544
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",22872,735,1.21 [1.02-1.43],0.0293782317974052
REG3G,Regenerating islet-derived protein 3-gamma,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,22599,462,1.26 [1.02-1.55],0.0307925482260306
REG3G,Regenerating islet-derived protein 3-gamma,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of ear,23379,96,1.69 [1.15-2.48],0.0078392425274791
REG3G,Regenerating islet-derived protein 3-gamma,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17691,2410,1.17 [1.05-1.31],0.0048983471879794
